target_smiles,target_mapped_smiles,ref_smiles,ref_mapped_smiles,target_diff,ref_diff,disconnect_list,connect_dict,target_label,ref_label,property_name
CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,[CH3:0][C:1](=[O:2])[O:3][CH2:4][C:5](=[O:6])[C@@:7]1([O:8][C:9]([CH3:10])=[O:11])[C@@H:12]([CH3:13])[CH2:14][C@H:15]2[C@@H:16]3[CH2:17][C@H:18]([F:19])[C:20]4=[CH:21][C:22](=[O:23])[CH:24]=[CH:25][C@:26]4([CH3:27])[C@@:28]3([F:29])[C@@H:30]([OH:31])[CH2:32][C@:33]12[CH3:34],CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)CC2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC21C,[CH3:0][CH2:1][C:2](=[O:3])[O:4][C@:5]1([C:6](=[O:7])[CH2:8][Cl:9])[C@@H:10]([CH3:11])[CH2:12][CH:13]2[CH:14]3[CH2:15][C@H:16]([F:17])[C:18]4=[CH:19][C:20](=[O:21])[CH:22]=[CH:23][C:24]4([CH3:25])[C@@:26]3([F:27])[CH:28]([OH:29])[CH2:30][C:31]12[CH3:32],"([('Carboxylic ester', 1, [(1, 2, 3)])], [('C1 alkane', 1, [(0,)])])","([('Chloride', 1, [(9,)])], [('C1 alkane', 1, [(0,)])])","[('Carboxylic ester', [(1, 2, 3)]), ('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {'Chloride ([Cl:9])': [(9, 4, 'target molecule')], 'C1 alkane ([CH3:0])': [(0, 10, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccccc1)C(=O)CO,[CH3:0][C@H:1]1[CH2:2][C@H:3]2[C@@H:4]3[CH2:5][CH2:6][C:7]4=[CH:8][C:9](=[O:10])[CH:11]=[CH:12][C@:13]4([CH3:14])[C@@:15]3([F:16])[C@@H:17]([OH:18])[CH2:19][C@:20]2([CH3:21])[C@@:22]1([O:23][C:24](=[O:25])[c:26]1[cH:27][cH:28][cH:29][cH:30][cH:31]1)[C:32](=[O:33])[CH2:34][OH:35],CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,[CH3:0][CH2:1][CH2:2][CH2:3][C:4](=[O:5])[O:6][C@:7]1([C:8](=[O:9])[CH2:10][OH:11])[C@@H:12]([CH3:13])[CH2:14][C@H:15]2[C@@H:16]3[CH2:17][CH2:18][C:19]4=[CH:20][C:21](=[O:22])[CH:23]=[CH:24][C@:25]4([CH3:26])[C@@:27]3([F:28])[C@@H:29]([OH:30])[CH2:31][C@:32]12[CH3:33],"([('Benzene', 1, [(26, 27, 28, 29, 30, 31)])], [])","([], [('C4 alkane', 1, [(0, 1, 2, 3)])])","[('Benzene', [(26, 27, 28, 29, 30, 31)])]","defaultdict(<class 'list'>, {'C4 alkane ([CH3:0][CH2:1][CH2:2][CH2:3])': [(3, 24, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,[CH3:0][O:1]/[N:2]=[C:3](\[C:4](=[O:5])[NH:6][C@@H:7]1[C:8](=[O:9])[N:10]2[C:11]([C:12](=[O:13])[O-:14])=[C:15]([CH2:16][N+:17]3([CH3:18])[CH2:19][CH2:20][CH2:21][CH2:22]3)[CH2:23][S:24][C@H:25]12)[c:26]1[cH:27][s:28][c:29]([NH2:30])[n:31]1,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,[CH3:0][O:1]/[N:2]=[C:3](\[C:4](=[O:5])[NH:6][C@@H:7]1[C:8](=[O:9])[N:10]2[C:11]([C:12](=[O:13])[O-:14])=[C:15]([CH2:16][O:17][C:18]([CH3:19])=[O:20])[CH2:21][S:22][C@H:23]12)[c:24]1[cH:25][s:26][c:27]([NH2:28])[n:29]1,"([('pyrrolidine', 1, [(20, 21, 22, 17, 19)])], [])","([('Carboxylic ester', 1, [(18, 20, 17)])], [])","[('pyrrolidine', [(20, 21, 22, 17, 19)])]","defaultdict(<class 'list'>, {'Carboxylic ester ([O:17][C:18]=[O:20])': [(18, 18, 'target molecule'), (17, 16, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,[CH3:0][O:1]/[N:2]=[C:3](\[C:4](=[O:5])[NH:6][C@@H:7]1[C:8](=[O:9])[N:10]2[C:11]([C:12](=[O:13])[O-:14])=[C:15]([CH2:16][N+:17]3([CH3:18])[CH2:19][CH2:20][CH2:21][CH2:22]3)[CH2:23][S:24][C@H:25]12)[c:26]1[cH:27][s:28][c:29]([NH2:30])[n:31]1,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1,[CH3:0][O:1]/[N:2]=[C:3](\[C:4](=[O:5])[NH:6][C@@H:7]1[C:8](=[O:9])[N:10]2[C:11]([C:12](=[O:13])[O-:14])=[C:15]([CH2:16][S:17][c:18]3[n:19][n:20][n:21][n:22]3[CH3:23])[CH2:24][S:25][C@H:26]12)[c:27]1[cH:28][s:29][c:30]([NH2:31])[n:32]1,"([('pyrrolidine', 1, [(20, 21, 22, 17, 19)])], [])","([('Thioether', 1, [(17,)]), ('tetrazole', 1, [(18, 19, 20, 21, 22)])], [])","[('pyrrolidine', [(20, 21, 22, 17, 19)])]","defaultdict(<class 'list'>, {'tetrazole ([c:18]1[n:19][n:20][n:21][n:22]1)': [(18, 17, 'Thioether ([S:17])'), (22, 18, 'target molecule')], 'Thioether ([S:17])': [(17, 16, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
COc1cccc([C@@]2(O)CCCC[C@@H]2C[NH+](C)C)c1,[CH3:0][O:1][c:2]1[cH:3][cH:4][cH:5][c:6]([C@@:7]2([OH:8])[CH2:9][CH2:10][CH2:11][CH2:12][C@@H:13]2[CH2:14][NH+:15]([CH3:16])[CH3:17])[cH:18]1,COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1,[CH3:0][O:1][c:2]1[cH:3][cH:4][cH:5][c:6]([C@@:7]2([OH:8])[CH2:9][CH2:10][CH2:11][CH2:12][C@@H:13]2[CH2:14][N:15]([CH3:16])[CH3:17])[cH:18]1,"([('Ammonium', 1, [(15,)])], [])","([('Amine', 1, [(15,)])], [])","[('Ammonium', [(15,)])]","defaultdict(<class 'list'>, {'Amine ([N:15])': [(15, 14, 'target molecule'), (15, 16, None), (15, 17, None)]})",1.0,0.0,drugs approved by the FDA and passed clinical trials
C[NH+](C)CC(c1ccc(O)cc1)C1(O)CCCCC1,[CH3:0][NH+:1]([CH3:2])[CH2:3][CH:4]([c:5]1[cH:6][cH:7][c:8]([OH:9])[cH:10][cH:11]1)[C:12]1([OH:13])[CH2:14][CH2:15][CH2:16][CH2:17][CH2:18]1,COc1ccc(C(C[NH+](C)C)C2(O)CCCCC2)cc1,[CH3:0][O:1][c:2]1[cH:3][cH:4][c:5]([CH:6]([CH2:7][NH+:8]([CH3:9])[CH3:10])[C:11]2([OH:12])[CH2:13][CH2:14][CH2:15][CH2:16][CH2:17]2)[cH:18][cH:19]1,"([('Phenol', 1, [(9,)])], [])","([('Ether', 1, [(1,)])], [('C1 alkane', 1, [(0,)])])","[('Phenol', [(9,)])]","defaultdict(<class 'list'>, {'Ether ([O:1])': [(1, 0, 'C1 alkane ([CH3:0])'), (1, 5, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
C[NH+](C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1,[CH3:0][NH+:1]([CH3:2])[CH2:3][CH2:4][C@@H:5]([c:6]1[cH:7][cH:8][c:9]([Br:10])[cH:11][cH:12]1)[c:13]1[cH:14][cH:15][cH:16][cH:17][n:18]1,C[NH+](C)CCC(c1ccc(Cl)cc1)c1ccccn1,[CH3:0][NH+:1]([CH3:2])[CH2:3][CH2:4][CH:5]([c:6]1[cH:7][cH:8][c:9]([Cl:10])[cH:11][cH:12]1)[c:13]1[cH:14][cH:15][cH:16][cH:17][n:18]1,"([('Arylbromide', 1, [(10,)])], [])","([('Arylchloride', 1, [(10,)])], [])","[('Arylbromide', [(10,)])]","defaultdict(<class 'list'>, {'Arylchloride ([Cl:10])': [(10, 9, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
C[NH+](C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1,[CH3:0][NH+:1]([CH3:2])[CH2:3][CH2:4][C@@H:5]([c:6]1[cH:7][cH:8][c:9]([Br:10])[cH:11][cH:12]1)[c:13]1[cH:14][cH:15][cH:16][cH:17][n:18]1,C[NH+](C)CCC(c1ccccc1)c1ccccn1,[CH3:0][NH+:1]([CH3:2])[CH2:3][CH2:4][CH:5]([c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1)[c:12]1[cH:13][cH:14][cH:15][cH:16][n:17]1,"([('Arylbromide', 1, [(10,)])], [])","([], [])","[('Arylbromide', [(10,)])]","defaultdict(<class 'list'>, {})",1.0,1.0,drugs approved by the FDA and passed clinical trials
C[NH+](C)CCC(c1ccc(Br)cc1)c1ccccn1,[CH3:0][NH+:1]([CH3:2])[CH2:3][CH2:4][CH:5]([c:6]1[cH:7][cH:8][c:9]([Br:10])[cH:11][cH:12]1)[c:13]1[cH:14][cH:15][cH:16][cH:17][n:18]1,C[NH+](C)CCC(c1ccc(Cl)cc1)c1ccccn1,[CH3:0][NH+:1]([CH3:2])[CH2:3][CH2:4][CH:5]([c:6]1[cH:7][cH:8][c:9]([Cl:10])[cH:11][cH:12]1)[c:13]1[cH:14][cH:15][cH:16][cH:17][n:18]1,"([('Arylbromide', 1, [(10,)])], [])","([('Arylchloride', 1, [(10,)])], [])","[('Arylbromide', [(10,)])]","defaultdict(<class 'list'>, {'Arylchloride ([Cl:10])': [(10, 9, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
C[NH+](C)CCC(c1ccc(Br)cc1)c1ccccn1,[CH3:0][NH+:1]([CH3:2])[CH2:3][CH2:4][CH:5]([c:6]1[cH:7][cH:8][c:9]([Br:10])[cH:11][cH:12]1)[c:13]1[cH:14][cH:15][cH:16][cH:17][n:18]1,C[NH+](C)CCC(c1ccccc1)c1ccccn1,[CH3:0][NH+:1]([CH3:2])[CH2:3][CH2:4][CH:5]([c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1)[c:12]1[cH:13][cH:14][cH:15][cH:16][n:17]1,"([('Arylbromide', 1, [(10,)])], [])","([], [])","[('Arylbromide', [(10,)])]","defaultdict(<class 'list'>, {})",1.0,1.0,drugs approved by the FDA and passed clinical trials
C[NH+](C)CCC(c1ccc(Cl)cc1)c1ccccn1,[CH3:0][NH+:1]([CH3:2])[CH2:3][CH2:4][CH:5]([c:6]1[cH:7][cH:8][c:9]([Cl:10])[cH:11][cH:12]1)[c:13]1[cH:14][cH:15][cH:16][cH:17][n:18]1,C[NH+](C)CCC(c1ccccc1)c1ccccn1,[CH3:0][NH+:1]([CH3:2])[CH2:3][CH2:4][CH:5]([c:6]1[cH:7][cH:8][cH:9][cH:10][cH:11]1)[c:12]1[cH:13][cH:14][cH:15][cH:16][n:17]1,"([('Arylchloride', 1, [(10,)])], [])","([], [])","[('Arylchloride', [(10,)])]","defaultdict(<class 'list'>, {})",1.0,1.0,drugs approved by the FDA and passed clinical trials
C[NH+](C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,[CH3:0][NH+:1]([CH3:2])[CH2:3][CH2:4][CH2:5][N:6]1[c:7]2[cH:8][cH:9][cH:10][cH:11][c:12]2[CH2:13][CH2:14][c:15]2[cH:16][cH:17][c:18]([Cl:19])[cH:20][c:21]21,C[NH+](C)CCCN1c2ccccc2CCc2ccccc21,[CH3:0][NH+:1]([CH3:2])[CH2:3][CH2:4][CH2:5][N:6]1[c:7]2[cH:8][cH:9][cH:10][cH:11][c:12]2[CH2:13][CH2:14][c:15]2[cH:16][cH:17][cH:18][cH:19][c:20]21,"([('Arylchloride', 1, [(19,)])], [])","([], [])","[('Arylchloride', [(19,)])]","defaultdict(<class 'list'>, {})",1.0,1.0,drugs approved by the FDA and passed clinical trials
C[NH+](C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,[CH3:0][NH+:1]([CH3:2])[CH2:3][CH2:4][CH2:5][N:6]1[c:7]2[cH:8][cH:9][cH:10][cH:11][c:12]2[S:13][c:14]2[cH:15][cH:16][c:17]([C:18]([F:19])([F:20])[F:21])[cH:22][c:23]21,C[NH+](C)CCCN1c2ccccc2Sc2ccccc21,[CH3:0][NH+:1]([CH3:2])[CH2:3][CH2:4][CH2:5][N:6]1[c:7]2[cH:8][cH:9][cH:10][cH:11][c:12]2[S:13][c:14]2[cH:15][cH:16][cH:17][cH:18][c:19]21,"([('Trifluoromethyl', 1, [(19, 18, 20, 21)])], [])","([], [])","[('Trifluoromethyl', [(19, 18, 20, 21)])]","defaultdict(<class 'list'>, {})",1.0,1.0,drugs approved by the FDA and passed clinical trials
C[NH+](C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,[CH3:0][NH+:1]([CH3:2])[CH2:3][CH2:4][CH2:5][N:6]1[c:7]2[cH:8][cH:9][cH:10][cH:11][c:12]2[S:13][c:14]2[cH:15][cH:16][c:17]([Cl:18])[cH:19][c:20]21,C[NH+](C)CCCN1c2ccccc2Sc2ccccc21,[CH3:0][NH+:1]([CH3:2])[CH2:3][CH2:4][CH2:5][N:6]1[c:7]2[cH:8][cH:9][cH:10][cH:11][c:12]2[S:13][c:14]2[cH:15][cH:16][cH:17][cH:18][c:19]21,"([('Arylchloride', 1, [(18,)])], [])","([], [])","[('Arylchloride', [(18,)])]","defaultdict(<class 'list'>, {})",1.0,1.0,drugs approved by the FDA and passed clinical trials
COc1ccc(CN(CC[NH+](C)C)c2ccccn2)cc1,[CH3:0][O:1][c:2]1[cH:3][cH:4][c:5]([CH2:6][N:7]([CH2:8][CH2:9][NH+:10]([CH3:11])[CH3:12])[c:13]2[cH:14][cH:15][cH:16][cH:17][n:18]2)[cH:19][cH:20]1,C[NH+](C)CCN(Cc1ccccc1)c1ccccn1,[CH3:0][NH+:1]([CH3:2])[CH2:3][CH2:4][N:5]([CH2:6][c:7]1[cH:8][cH:9][cH:10][cH:11][cH:12]1)[c:13]1[cH:14][cH:15][cH:16][cH:17][n:18]1,"([('Ether', 1, [(1,)])], [('C1 alkane', 1, [(0,)])])","([], [])","[('Ether', [(1,)]), ('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {})",1.0,1.0,drugs approved by the FDA and passed clinical trials
C[NH+](C)CCOC(c1ccccc1)c1ccccc1,[CH3:0][NH+:1]([CH3:2])[CH2:3][CH2:4][O:5][CH:6]([c:7]1[cH:8][cH:9][cH:10][cH:11][cH:12]1)[c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1,Cc1ccccc1C(OCC[NH+](C)C)c1ccccc1,[CH3:0][c:1]1[cH:2][cH:3][cH:4][cH:5][c:6]1[CH:7]([O:8][CH2:9][CH2:10][NH+:11]([CH3:12])[CH3:13])[c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1,"([], [])","([], [('C1 alkane', 1, [(0,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:0])': [(0, 7, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
C[NH+](C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,[CH3:0][NH+:1]([CH3:2])[CH2:3][CH2:4][O:5][c:6]1[cH:7][cH:8][c:9](/[C:10](=[C:11](/[CH2:12][CH2:13][Cl:14])[c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)[c:21]2[cH:22][cH:23][cH:24][cH:25][cH:26]2)[cH:27][cH:28]1,CC/C(=C(\c1ccccc1)c1ccc(OCC[NH+](C)C)cc1)c1ccccc1,[CH3:0][CH2:1]/[C:2](=[C:3](\[c:4]1[cH:5][cH:6][cH:7][cH:8][cH:9]1)[c:10]1[cH:11][cH:12][c:13]([O:14][CH2:15][CH2:16][NH+:17]([CH3:18])[CH3:19])[cH:20][cH:21]1)[c:22]1[cH:23][cH:24][cH:25][cH:26][cH:27]1,"([('Chloride', 1, [(14,)])], [])","([], [])","[('Chloride', [(14,)])]","defaultdict(<class 'list'>, {})",1.0,1.0,drugs approved by the FDA and passed clinical trials
COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)[NH+](C)CC3,[CH3:0][O:1][c:2]1[cH:3][cH:4][c:5]2[c:6]([cH:7]1)[C@:8]13[CH2:9][CH2:10][CH2:11][CH2:12][C@@H:13]1[C@H:14]([CH2:15]2)[NH+:16]([CH3:17])[CH2:18][CH2:19]3,C[NH+]1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,[CH3:0][NH+:1]1[CH2:2][CH2:3][C@:4]23[CH2:5][CH2:6][CH2:7][CH2:8][C@H:9]2[C@H:10]1[CH2:11][c:12]1[cH:13][cH:14][c:15]([OH:16])[cH:17][c:18]13,"([('Ether', 1, [(1,)])], [('C1 alkane', 1, [(0,)])])","([('Phenol', 1, [(16,)])], [])","[('Ether', [(1,)]), ('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {'Phenol ([OH:16])': [(16, 2, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)[NH+](C)CC[C@@]341,[CH3:0][O:1][c:2]1[cH:3][cH:4][c:5]2[c:6]3[c:7]1[O:8][C@H:9]1[C@@H:10]([OH:11])[CH2:12][CH2:13][C@H:14]4[C@@H:15]([CH2:16]2)[NH+:17]([CH3:18])[CH2:19][CH2:20][C@:21]314,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)[NH+](C)CC[C@]314,[CH3:0][O:1][c:2]1[cH:3][cH:4][c:5]2[c:6]3[c:7]1[O:8][C@H:9]1[C:10](=[O:11])[CH2:12][CH2:13][C@H:14]4[C@@H:15]([CH2:16]2)[NH+:17]([CH3:18])[CH2:19][CH2:20][C@:21]314,"([('Hydroxy', 1, [(11,)])], [('C1 alkane', 1, [(12,)])])","([('Ketone', 1, [(10, 11)])], [])","[('Hydroxy', [(11,)]), ('C1 alkane', [(12,)])]","defaultdict(<class 'list'>, {'Ketone ([C:10]=[O:11])': [(10, 9, 'target molecule'), (10, 10, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
C[NH+]1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,[CH3:0][NH+:1]1[CH2:2][CH2:3][C@:4]23[c:5]4[c:6]5[cH:7][cH:8][c:9]([OH:10])[c:11]4[O:12][C@H:13]2[C:14](=[O:15])[CH2:16][CH2:17][C@@:18]3([OH:19])[C@H:20]1[CH2:21]5,C=CC[NH+]1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,[CH2:0]=[CH:1][CH2:2][NH+:3]1[CH2:4][CH2:5][C@:6]23[c:7]4[c:8]5[cH:9][cH:10][c:11]([OH:12])[c:13]4[O:14][C@H:15]2[C:16](=[O:17])[CH2:18][CH2:19][C@@:20]3([OH:21])[C@H:22]1[CH2:23]5,"([], [])","([('Alkene', 1, [(0, 1)])], [])",[],"defaultdict(<class 'list'>, {'Alkene ([CH2:0]=[CH:1])': [(1, 0, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
C[NH+]1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,[CH3:0][NH+:1]1[CH2:2][CH2:3][N:4]([CH2:5][CH2:6][CH2:7][N:8]2[c:9]3[cH:10][cH:11][cH:12][cH:13][c:14]3[S:15][c:16]3[cH:17][cH:18][c:19]([C:20]([F:21])([F:22])[F:23])[cH:24][c:25]32)[CH2:26][CH2:27]1,C[NH+]1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,[CH3:0][NH+:1]1[CH2:2][CH2:3][N:4]([CH2:5][CH2:6][CH2:7][N:8]2[c:9]3[cH:10][cH:11][cH:12][cH:13][c:14]3[S:15][c:16]3[cH:17][cH:18][c:19]([Cl:20])[cH:21][c:22]32)[CH2:23][CH2:24]1,"([('Trifluoromethyl', 1, [(21, 20, 22, 23)])], [])","([('Arylchloride', 1, [(20,)])], [])","[('Trifluoromethyl', [(21, 20, 22, 23)])]","defaultdict(<class 'list'>, {'Arylchloride ([Cl:20])': [(20, 19, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
C[NH+]1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,[CH3:0][NH+:1]1[CH2:2][CH2:3][N:4]([CH2:5][CH2:6][CH2:7][N:8]2[c:9]3[cH:10][cH:11][cH:12][cH:13][c:14]3[S:15][c:16]3[cH:17][cH:18][c:19]([Cl:20])[cH:21][c:22]32)[CH2:23][CH2:24]1,CCSc1ccc2c(c1)N(CCCN1CC[NH+](C)CC1)c1ccccc1S2,[CH3:0][CH2:1][S:2][c:3]1[cH:4][cH:5][c:6]2[c:7]([cH:8]1)[N:9]([CH2:10][CH2:11][CH2:12][N:13]1[CH2:14][CH2:15][NH+:16]([CH3:17])[CH2:18][CH2:19]1)[c:20]1[cH:21][cH:22][cH:23][cH:24][c:25]1[S:26]2,"([('Arylchloride', 1, [(20,)])], [])","([('Thioether', 1, [(2,)])], [('C2 alkane', 1, [(0, 1)])])","[('Arylchloride', [(20,)])]","defaultdict(<class 'list'>, {'Thioether ([S:2])': [(2, 1, 'C2 alkane ([CH3:0][CH2:1])'), (2, 11, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
C[NH2+]C[C@H](O)c1ccc(O)c(O)c1,[CH3:0][NH2+:1][CH2:2][C@H:3]([OH:4])[c:5]1[cH:6][cH:7][c:8]([OH:9])[c:10]([OH:11])[cH:12]1,CC(C)[NH2+]CC(O)c1ccc(O)c(O)c1,[CH3:0][CH:1]([CH3:2])[NH2+:3][CH2:4][CH:5]([OH:6])[c:7]1[cH:8][cH:9][c:10]([OH:11])[c:12]([OH:13])[cH:14]1,"([], [])","([], [('C1 alkane', 2, [(0,), (2,)])])",[],"defaultdict(<class 'list'>, {'C1 alkane ([CH3:2])': [(2, 0, 'target molecule')], 'C1 alkane ([CH3:0])': [(0, 0, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
C[NH2+]CC[C@H](Oc1cccc2ccccc12)c1cccs1,[CH3:0][NH2+:1][CH2:2][CH2:3][C@H:4]([O:5][c:6]1[cH:7][cH:8][cH:9][c:10]2[cH:11][cH:12][cH:13][cH:14][c:15]12)[c:16]1[cH:17][cH:18][cH:19][s:20]1,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,[CH3:0][NH:1][CH2:2][CH2:3][C@H:4]([O:5][c:6]1[cH:7][cH:8][cH:9][c:10]2[cH:11][cH:12][cH:13][cH:14][c:15]12)[c:16]1[cH:17][cH:18][cH:19][s:20]1,"([('Ammonium', 1, [(1,)])], [])","([('Amine', 1, [(1,)])], [])","[('Ammonium', [(1,)])]","defaultdict(<class 'list'>, {'Amine ([NH:1])': [(1, 0, 'target molecule'), (1, 2, 'target molecule')]})",1.0,0.0,drugs approved by the FDA and passed clinical trials
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,[CH3:0][CH:1]([CH3:2])[N+:3]([CH3:4])([CH2:5][CH2:6][O:7][C:8](=[O:9])[CH:10]1[c:11]2[cH:12][cH:13][cH:14][cH:15][c:16]2[O:17][c:18]2[cH:19][cH:20][cH:21][cH:22][c:23]21)[CH:24]([CH3:25])[CH3:26],CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,[CH3:0][CH2:1][N+:2]([CH3:3])([CH2:4][CH3:5])[CH2:6][CH2:7][O:8][C:9](=[O:10])[CH:11]1[c:12]2[cH:13][cH:14][cH:15][cH:16][c:17]2[O:18][c:19]2[cH:20][cH:21][cH:22][cH:23][c:24]21,"([], [('C1 alkane', 2, [(0,), (26,)])])","([], [])","[('C1 alkane', [(0,), (26,)])]","defaultdict(<class 'list'>, {})",1.0,1.0,drugs approved by the FDA and passed clinical trials
