target_smiles,ref_smiles
C1C[C@@H]2O[C@@H]2C1,C1CC[C@@H]2O[C@@H]2CC1
C1C[C@@H]2O[C@@H]2C1,C1CCC[C@H]2O[C@H]2CC1
C1OC[C@H]2N[C@@H]12,C1OC[C@@H]2N[C@@H]2CO1
C1OC[C@H]2N[C@@H]12,C1COC[C@H]2N[C@H]2CO1
C1OC[C@H]2O[C@@H]12,C1OC[C@@H]2O[C@@H]2CO1
C1OC[C@H]2O[C@@H]12,C1COC[C@H]2O[C@H]2CO1
[NH-][C@@H]1O[C@H]2C[C@@H]12,[NH-]C1O[C@@H]2C[C@H]1[C@H]1C[C@H]12
[NH-][C@@H]1O[C@H]2C[C@@H]12,[NH-][C@H]1O[C@H]2C[C@H]2[C@H]2C[C@H]21
[NH-][C@@H]1O[C@H]2C[C@@H]12,[NH-][C@@H]1O[C@H]2C[C@@H]3[C@H]2C[C@@H]31
O=C1C[C@H]2O[C@@H]12,[NH-]C1O[C@H]2CC(=O)[C@H]2O1
C[C@H]1C[C@H]2C[C@H]21,C[C@@H]1[C@@H]2C[C@@H]2C[C@@H]1C
C[C@H]1C[C@H]2C[C@H]21,C[C@@H]1C[C@@H]2C[C@H](C)[C@@H]2C1
C[C@H]1C[C@H]2C[C@H]21,C[C@H]1C[C@@H]2C[C@H]1[C@H]1C[C@@H]21
C[C@H]1C[C@H]2C[C@H]21,C[C@H]1C[C@H]2C[C@H]2[C@@H](C)C1
C[C@H]1C[C@H]2C[C@H]21,C[C@H]1C[C@H]2C[C@H]2[C@H]2C[C@H]21
C[C@H]1C[C@H]2C[C@H]21,C[C@H]1C[C@H]2C[C@@H]3[C@H]2C[C@@H]31
C[C@H]1C[C@H]2O[C@@H]12,C[C@H]1O[C@H]2[C@@H](C)C[C@H]2O1
C[C@H]1C[C@H]2O[C@@H]12,C[C@H]1C[C@@H]2O[C@H]1[C@H]1O[C@H]12
C[C@H]1C[C@H]2O[C@@H]12,C[C@@H]1C[C@H](C)[C@@H]2O[C@@H]2C1
C[C@H]1C[C@H]2O[C@@H]12,C[C@H]1C[C@H]2O[C@H]2[C@H]2O[C@H]21
C[C@H]1C[C@H]2O[C@@H]12,C[C@H]1C[C@H]2O[C@@H]3[C@H]2O[C@@H]31
C[C@H]1O[C@H]2C[C@H]21,C[C@H]1C[C@@H]2[C@H](C1)O[C@@H]2C
C[C@H]1O[C@H]2C[C@H]21,C[C@H]1O[C@@H]2C[C@H]1[C@H]1C[C@H]12
C[C@H]1O[C@H]2C[C@H]21,C[C@H]1O[C@H]2C[C@H]2[C@@H](C)O1
C[C@H]1O[C@H]2C[C@H]21,C[C@H]1O[C@H]2C[C@H]2[C@H]2C[C@H]21
C[C@H]1O[C@H]2C[C@H]21,C[C@H]1O[C@H]2C[C@@H]3[C@H]2C[C@@H]31
O[C@H]1C[C@H]2C[C@H]21,O[C@@H]1C[C@@H]2C[C@H](O)[C@@H]2C1
O[C@H]1C[C@H]2C[C@H]21,O[C@H]1C[C@@H]2C[C@H]1[C@H]1C[C@@H]21
O[C@H]1C[C@H]2C[C@H]21,O[C@H]1C[C@H]2C[C@H]2[C@@H](O)C1
O[C@H]1C[C@H]2C[C@H]21,O[C@H]1C[C@H]2C[C@H]2[C@H]2C[C@H]21
O[C@H]1C[C@H]2C[C@H]21,O[C@H]1C[C@H]2C[C@@H]3[C@H]2C[C@@H]31
O[C@H]1C[C@H]2N[C@@H]12,O[C@@H]1C[C@H](O)[C@@H]2N[C@@H]2C1
O[C@H]1C[C@H]2N[C@@H]12,O[C@H]1C[C@H]2N[C@H]2[C@H]2N[C@H]21
O[C@H]1C[C@H]2O[C@@H]12,O[C@H]1C[C@@H]2O[C@H]1[C@H]1O[C@H]12
O[C@H]1C[C@H]2O[C@@H]12,O[C@@H]1C[C@H](O)[C@@H]2O[C@@H]2C1
O[C@H]1C[C@H]2O[C@@H]12,O[C@H]1C[C@H]2O[C@H]2[C@H]2O[C@H]21
O[C@H]1C[C@H]2O[C@@H]12,O[C@H]1C[C@H]2O[C@@H]3[C@H]2O[C@@H]31
C1[C@H]2[C@@H]3C[C@H]2[C@H]13,C1[C@H]2[C@@H]1[C@H]1C[C@@H]21
C1[C@H]2[C@@H]3C[C@H]2[C@H]13,C1[C@H]2[C@H]3C[C@H]3[C@H]3C[C@H]3[C@@H]12
C1[C@H]2[C@@H]3C[C@H]2[C@H]13,C1[C@H]2[C@H]3C[C@@H]([C@@H]12)[C@H]1C[C@@H]31
C1[C@H]2[C@@H]3C[C@H]2[C@H]13,C1[C@H]2[C@@H]3C[C@@H]([C@H]13)[C@H]1C[C@@H]21
C1[C@H]2[C@@H]3C[C@H]2[C@H]13,C1[C@H]2[C@@H]3C[C@H]2[C@H]2C[C@@H]3[C@@H]12
C1[C@H]2[C@@H]3C[C@H]2[C@H]13,C1[C@H]2[C@H]3C[C@H]4[C@@H]1[C@H]4C[C@@H]23
N1[C@H]2[C@@H]3N[C@H]2[C@H]13,N1[C@H]2[C@@H]1[C@H]1N[C@@H]21
N1[C@H]2[C@@H]3N[C@H]2[C@H]13,N1[C@H]2[C@H]3N[C@H]3[C@H]3N[C@H]3[C@@H]12
N1[C@H]2[C@@H]3N[C@H]2[C@H]13,N1[C@H]2[C@@H]3N[C@@H]([C@H]13)[C@H]1N[C@@H]21
N1[C@H]2[C@@H]3N[C@H]2[C@H]13,N1[C@H]2[C@H]3N[C@H]4[C@@H]1[C@H]4N[C@@H]23
O1[C@H]2[C@@H]3O[C@H]2[C@H]13,O1[C@H]2[C@@H]1[C@H]1O[C@@H]21
O1[C@H]2[C@@H]3O[C@H]2[C@H]13,O1[C@H]2[C@H]3O[C@H]3[C@H]3O[C@H]3[C@@H]12
O1[C@H]2[C@@H]3O[C@H]2[C@H]13,O1[C@H]2[C@H]3O[C@@H]([C@@H]12)[C@H]1O[C@@H]31
O1[C@H]2[C@@H]3O[C@H]2[C@H]13,O1[C@H]2[C@@H]3O[C@@H]([C@H]13)[C@H]1O[C@@H]21
O1[C@H]2[C@@H]3O[C@H]2[C@H]13,O1[C@H]2[C@@H]3O[C@H]2[C@H]2O[C@@H]3[C@@H]12
O1[C@H]2[C@@H]3O[C@H]2[C@H]13,O1[C@H]2[C@H]3O[C@H]4[C@@H]1[C@H]4O[C@@H]23
C1CC1[C@H]1CO1,C1CC([C@H]2CO2)C1
C1CC1[C@H]1CO1,C1CCC([C@H]2CO2)C1
C1CC1[NH+]1CC1,C1CC([NH+]2CC2)C1
C1CC1[NH+]1CC1,C1CCC([NH+]2CC2)C1
C1[C@H]2[C@@H]1[C@H]1C[C@@H]21,C1[C@H]2[C@H]3C[C@H]3[C@H]3C[C@H]3[C@@H]12
C1[C@H]2[C@@H]1[C@H]1C[C@@H]21,C1[C@H]2[C@H]3C[C@@H]([C@@H]12)[C@H]1C[C@@H]31
C1[C@H]2[C@@H]1[C@H]1C[C@@H]21,C1[C@H]2[C@@H]3C[C@@H]([C@H]13)[C@H]1C[C@@H]21
C1[C@H]2[C@@H]1[C@H]1C[C@@H]21,C1[C@H]2[C@@H]3C[C@H]2[C@H]2C[C@@H]3[C@@H]12
C1[C@H]2[C@@H]1[C@H]1C[C@@H]21,C1[C@H]2[C@H]3C[C@H]4[C@@H]1[C@H]4C[C@@H]23
C1[C@@H]2[C@H]1[C@@H]1N[C@H]21,C1[C@@H]2[C@H]1[C@@H]1N[C@@H]1[C@@H]1N[C@H]21
C1[C@@H]2[C@H]1[C@@H]1O[C@H]21,C1[C@@H]2[C@H]1[C@@H]1O[C@@H]1[C@@H]1O[C@H]21
C1[C@@H]2[C@H]1[C@@H]1O[C@H]21,C1[C@@H]2[C@@H]3C[C@@H]3[C@@H]3O[C@@H]3[C@H]12
C1[C@@H]2[C@H]1[C@@H]1O[C@H]21,C1[C@@H]2[C@H]1[C@H]1C[C@@H]2[C@@H]2O[C@H]12
C1[C@@H]2[C@H]1[C@@H]1O[C@H]21,C1[C@@H]2[C@H]3O[C@@H]([C@H]12)[C@@H]1C[C@H]31
C1[C@@H]2[C@H]1[C@@H]1O[C@H]21,C1[C@@H]2[C@H]1[C@H]1O[C@@H]2[C@@H]2O[C@@H]21
C1[C@@H]2[C@H]1[C@@H]1O[C@H]21,C1[C@H]2[C@H]3O[C@H]3[C@@H]1[C@H]1O[C@@H]21
C1[C@@H]2[C@H]1[C@@H]1O[C@H]21,C1[C@H]2[C@@H]1[C@@H]1O[C@H]3[C@@H]1C[C@@H]23
C1[C@@H]2[C@H]1[C@@H]1O[C@H]21,C1[C@@H]2[C@H]1[C@@H]1O[C@H]3[C@@H]1O[C@@H]23
C1[C@@H]2[C@H]1[C@@H]1O[C@H]21,C1[C@H]2[C@@H]3C[C@H]2[C@@H]2O[C@@H]2[C@H]13
C1[C@@H]2[C@H]1[C@@H]1O[C@H]21,C1[C@@H]2[C@H]3O[C@H]([C@@H]13)[C@@H]1O[C@H]21
C1[C@@H]2[C@H]1[C@@H]1O[C@H]21,C1[C@@H]2[C@@H]3C[C@@H]4[C@H]1[C@H]2O[C@@H]43
C1[C@@H]2[C@H]1[C@@H]1O[C@H]21,C1[C@@H]2[C@H]3C[C@@H]2[C@@H]2O[C@H]3[C@H]12
C1[C@@H]2[C@H]1[C@@H]1O[C@H]21,C1[C@@H]2[C@H]3O[C@@H]2[C@@H]2O[C@H]3[C@H]12
C1[C@@H]2[C@H]1[C@@H]1O[C@H]21,C1[C@@H]2[C@H]3O[C@H]4[C@@H]2O[C@H]4[C@@H]13
C1[C@@H]2[C@H]1[C@@H]1O[C@H]21,C1[C@@H]2[C@@H]3C[C@@H]4[C@H]1[C@@H]4O[C@H]23
C1[C@@H]2[C@H]1[C@@H]1O[C@H]21,C1[C@H]2[C@H]3O[C@H]4[C@@H]1[C@H]4O[C@@H]23
C1[C@H]2[C@@H]1[N@H+]1C[C@@H]21,C1[C@H]2[C@H]3C[C@H]3[N@H+]3C[C@H]3[C@@H]12
C1[C@H]2[C@@H]1[N@H+]1C[C@@H]21,C1[C@@H]2[C@H]3C[C@@H]2[N@H+]2C[C@H]2[C@@H]13
N1[C@H]2[C@@H]1[C@H]1N[C@@H]21,N1[C@H]2[C@H]3N[C@H]3[C@H]3N[C@H]3[C@@H]12
N1[C@H]2[C@@H]1[C@H]1N[C@@H]21,N1[C@H]2[C@@H]3N[C@@H]([C@H]13)[C@H]1N[C@@H]21
N1[C@H]2[C@@H]1[C@H]1N[C@@H]21,N1[C@H]2[C@H]3N[C@H]4[C@@H]1[C@H]4N[C@@H]23
N1[C@@H]2[C@H]1[C@@H]1O[C@H]21,N1[C@@H]2[C@H]1[C@@H]1O[C@@H]1[C@@H]1O[C@H]21
N1[C@@H]2[C@H]1[C@@H]1O[C@H]21,N1[C@@H]2[C@@H]3N[C@@H]3[C@@H]3O[C@@H]3[C@H]12
N1[C@@H]2[C@H]1[C@@H]1O[C@H]21,N1[C@@H]2[C@H]1[C@H]1N[C@@H]2[C@@H]2O[C@H]12
N1[C@@H]2[C@H]1[C@@H]1O[C@H]21,N1[C@@H]2[C@H]3O[C@@H]([C@H]12)[C@@H]1N[C@H]31
N1[C@@H]2[C@H]1[C@@H]1O[C@H]21,N1[C@@H]2[C@H]1[C@H]1O[C@@H]2[C@@H]2O[C@@H]21
N1[C@@H]2[C@H]1[C@@H]1O[C@H]21,N1[C@H]2[C@H]3O[C@H]3[C@@H]1[C@H]1O[C@@H]21
N1[C@@H]2[C@H]1[C@@H]1O[C@H]21,N1[C@H]2[C@@H]1[C@@H]1O[C@H]3[C@@H]1N[C@@H]23
N1[C@@H]2[C@H]1[C@@H]1O[C@H]21,N1[C@@H]2[C@H]1[C@@H]1O[C@H]3[C@@H]1O[C@@H]23
N1[C@@H]2[C@H]1[C@@H]1O[C@H]21,N1[C@H]2[C@@H]3N[C@H]2[C@@H]2O[C@@H]2[C@H]13
N1[C@@H]2[C@H]1[C@@H]1O[C@H]21,N1[C@@H]2[C@H]3O[C@H]([C@@H]13)[C@@H]1O[C@H]21
N1[C@@H]2[C@H]1[C@@H]1O[C@H]21,N1[C@@H]2[C@@H]3N[C@@H]4[C@H]1[C@H]2O[C@@H]43
N1[C@@H]2[C@H]1[C@@H]1O[C@H]21,N1[C@@H]2[C@H]3N[C@@H]2[C@@H]2O[C@H]3[C@H]12
N1[C@@H]2[C@H]1[C@@H]1O[C@H]21,N1[C@@H]2[C@H]3O[C@@H]2[C@@H]2O[C@H]3[C@H]12
N1[C@@H]2[C@H]1[C@@H]1O[C@H]21,N1[C@@H]2[C@H]3O[C@H]4[C@@H]2O[C@H]4[C@@H]13
N1[C@@H]2[C@H]1[C@@H]1O[C@H]21,N1[C@@H]2[C@@H]3N[C@@H]4[C@H]1[C@@H]4O[C@H]23
N1[C@@H]2[C@H]1[C@@H]1O[C@H]21,N1[C@H]2[C@H]3O[C@H]4[C@@H]1[C@H]4O[C@@H]23
O1[C@H]2[C@@H]1[C@H]1O[C@@H]21,O1[C@H]2[C@H]3O[C@H]3[C@H]3O[C@H]3[C@@H]12
O1[C@H]2[C@@H]1[C@H]1O[C@@H]21,O1[C@H]2[C@H]3O[C@@H]([C@@H]12)[C@H]1O[C@@H]31
O1[C@H]2[C@@H]1[C@H]1O[C@@H]21,O1[C@H]2[C@@H]3O[C@@H]([C@H]13)[C@H]1O[C@@H]21
O1[C@H]2[C@@H]1[C@H]1O[C@@H]21,O1[C@H]2[C@@H]3O[C@H]2[C@H]2O[C@@H]3[C@@H]12
O1[C@H]2[C@@H]1[C@H]1O[C@@H]21,O1[C@H]2[C@H]3O[C@H]4[C@@H]1[C@H]4O[C@@H]23
C1[C@H]2C[C@H]3[C@@H]1[C@@H]23,C1[C@H]2C[C@H]3[C@@H]1[C@H]1[C@@H]2[C@@H]31
C1[C@H]2C[C@H]3[C@@H]1[C@@H]23,C1[C@@H]2C[C@@H]3[C@H]1[C@@H]1C[C@@H]1[C@H]23
C1[C@H]2C[C@H]3[C@@H]1[C@@H]23,C1[C@@H]2[C@H]1[C@@H]1C[C@@H]3C[C@H]2[C@@H]31
C1[C@H]2C[C@H]3[C@@H]1[C@@H]23,C1[C@H]2C[C@H]3[C@@H]1[C@@H]1C[C@H]3[C@H]21
C1[C@H]2C[C@H]3[C@@H]1[C@@H]23,C1[C@@H]2C[C@@H]3[C@H]4C[C@H]([C@@H]14)[C@H]23
C1[C@H]2C[C@H]3[C@@H]1[C@@H]23,C1[C@@H]2C[C@@H]3[C@@H]4C[C@H]1[C@@H]4[C@H]23
C1[C@H]2C[C@H]3[C@@H]1[C@@H]23,C1[C@@H]2C[C@H]3[C@@H]2[C@H]2C[C@@H]1[C@H]23
C1[C@@H]2[C@@H]3C[N@H+]1[C@H]23,O[C@H]1[C@H]2C[N@H+]3C[C@@H]1[C@@H]23
C1[C@H]2[C@H]3O[C@@H]1[C@@H]23,C1[C@@H]2[C@@H]3O[C@H]1[C@@H]1[C@H]2[C@H]31
C1[C@H]2[C@H]3O[C@@H]1[C@@H]23,C1[C@H]2[C@H]3C[C@@H]4O[C@H]3[C@@H]4[C@@H]12
C1[C@H]2[C@H]3O[C@@H]1[C@@H]23,C1[C@H]2[C@H]3O[C@@H]1[C@H]3[C@H]1O[C@@H]21
C1[C@H]2[C@H]3O[C@@H]1[C@@H]23,C1[C@@H]2[C@@H]3O[C@H]1[C@H]2[C@@H]1O[C@@H]13
C1[C@H]2[C@H]3O[C@@H]1[C@@H]23,C1[C@H]2[C@@H]1[C@H]1O[C@H]3C[C@@H]2[C@@H]13
C1[C@H]2[C@H]3O[C@@H]1[C@@H]23,C1[C@@H]2[C@@H]3O[C@@H]3[C@@H]3O[C@H]1[C@H]23
C1[C@H]2[C@H]3O[C@@H]1[C@@H]23,C1[C@H]2[C@H]3O[C@@H]1[C@H]1[C@@H]2O[C@@H]31
C1[C@H]2[C@H]3O[C@@H]1[C@@H]23,C1[C@@H]2[C@H]3C[C@@H]4O[C@H]([C@@H]13)[C@H]24
C1[C@H]2[C@H]3O[C@@H]1[C@@H]23,C1[C@@H]2[C@H]3O[C@@H]2[C@@H]2[C@H]3O[C@H]12
C1[C@H]2[C@H]3O[C@@H]1[C@@H]23,C1[C@@H]2[C@H]3O[C@@H]4[C@H]3O[C@H]1[C@H]24
C12C3C1C1C2C31,C12C3C4C1C1C2C3C41
C12C3C1C1C2C31,C12C3C1C1C4C1C3C24
[C@@H]12[C@H]3[C@@H]1[N@@H+]1[C@H]3[C@H]21,C12[C@H]3[C@H]4[C@@H]1[C@H]1[C@@H]2[C@@H]3[NH+]41
[C@@H]12[C@H]3[C@@H]1[N@@H+]1[C@H]3[C@H]21,[C@H]12[C@@H]3[C@H]1[C@@H]1[C@@H]4[C@H]2[C@H]3[N@H+]14
[C@@H]12[C@H]3[C@@H]1[N@@H+]1[C@H]3[C@H]21,[C@@H]12[C@H]3[C@H]4[C@@H]1[C@@H]1[C@H]4[N@@H+]1[C@@H]23
[C@@H]12[C@H]3[C@@H]1[N@@H+]1[C@H]3[C@H]21,[C@@H]12[C@H]3[C@H]4[C@H]5[C@@H]1[C@@H]2[N@H+]5[C@@H]34
C[C@H]1OCC1NO,C[C@@H]1C(NO)CO[C@@H]1C
ONC1CC=CC1,ONC1CC=CC=CC1
ONC1CCCC1,ONC1CCCCC1
ONC1CCCC1,ONC1CCCCCC1
ONC1CCOC1,ONC1CCCOC1
ONC1CCOC1,ONC1CCOCC1
ONC1CCOC1,ONC1CCOCOC1
C/C(=N\O)C1CC1,C/C(=N\O)C1CCC1
C/C(=N\O)C1CC1,C/C(=N\O)C1CCCC1
c1cc2n(c1)CC2,c1cc2n(c1)CCC2
c1ncn2c1CC2,c1ncn2c1CCC2
c1ncn2c1CC2,c1ncn2c1CCCC2
c1cn2c(n1)CC2,c1cn2c(n1)CCC2
C#CCC(C)(C)O,C#CC[C@](C)(O)CC
C#CCC(C)(C)O,C#CCC(C)(O)CC#C
CC(C)(O)CC#N,C[C@](O)(C#N)CC#N
CC(C)(O)CC#N,CC(O)(CC#N)CC#N
CC(=O)C(C)(C)C,CC(=O)C(C)(C)C(C)=O
O=C=O.[CH2-]C(N)=[NH2+],C=O.O=C=O.[CH2-]C(N)=[NH2+]
CC1(C)C[C@]1(C)O,C[C@]1(O)C[C@@]1(C)O
C#CC(C)(C)CO,C#CC(C)(C)CC
CC(O)(CO)CO,CC[C@@](C)(O)CO
C#CC#CC(C)=O,C#CC#CC#CC(C)=O
CC(=O)C#CC#N,CC(=O)C#CC#CC#N
C#CC#CC(N)=O,C#CC#CC#CC(N)=O
N#CC#CC(N)=O,N#CC#CC#CC(N)=O
C#CCCC(C)=O,C#CCCCC(C)=O
CC(=O)CCC#N,CC(=O)CCCC#N
C#CCCC(N)=O,C#CCCCC(N)=O
C#CCCC(N)=O,C#CCCCCC(N)=O
N#CCCC(N)=O,N#CCCCC(N)=O
N#CCCC(N)=O,N#CCCCCC(N)=O
NC(=O)CCC=O,NC(=O)CCCC=O
[NH-][CH+]OCC(N)=O,[NH-][CH+]OCC(=O)O[CH+][NH-]
C#CC#CC(C)C,C#CC#CC#CC(C)C
C#CC#C[C@@H](C)O,C#CC#CC#C[C@@H](C)O
C[C@@H](O)C#CC#N,C[C@@H](O)C#CC#CC#N
CC(C)CCC#N,CC(C)CCCC#N
C[C@@H](O)CCC#N,C[C@@H](O)CCCC#N
C[C@@H](O)CCC=O,C[C@@H](O)CCCC=O
C[C@@H](O)CCC=O,C[C@@H](O)CCCCC=O
C/N=C/NC(C)=O,CN=CNC(C)=O.N=N
C/N=C/NC(N)=O,CN=CNC(N)=O.N=N
CC(=O)CCCO,CC(=O)CCCCO
CC(=O)CCCO,CC(=O)CCCCCO
CCCCC(C)=O,CCCCCC(C)=O
CCCCC(C)=O,CCCCCCC(C)=O
CCCCC(N)=O,CCCCCC(N)=O
CCCCC(N)=O,CCCCCCC(N)=O
CCCNC(N)=O,CCCCNC(N)=O
CCCNC(N)=O,CCCCCNC(N)=O
CCOCC(C)=O,CC(=O)COCC(C)=O
CCOCC(N)=O,CCOCC(=O)OCC
CNCCC(=O)O,CNCCCC(=O)O
CNCCC(=O)O,CNCCCCC(=O)O
COCCC(N)=O,COCCCC(N)=O
NC(=O)CCCO,NC(=O)CCCCO
NC(=O)CCCO,NC(=O)CCCCCO
NCCCC(=O)O,NCCCCC(=O)O
CC(C)CCCO,CC(C)CCCCO
CC(C)CCCO,CC(C)CCCCCO
C[C@@H](O)CCCO,C[C@@H](O)CCCCO
C[C@@H](O)CCCO,C[C@@H](O)CCCCCO
CCCCC(C)C,CCCCCC(C)C
CCCCC(C)C,CCCCCCC(C)C
CCCC[C@@H](C)O,CCCCC[C@@H](C)O
CCCC[C@@H](C)O,CCCCCC[C@@H](C)O
CCOC[C@@H](C)O,C[C@@H](O)COC[C@@H](C)O
CC1(C)CC=CC1,CC1(C)CC=CC=CC1
CC1(O)CC=CC1,CC1(O)CC=CC=CC1
C[C@]1(O)C=CCC1,C[C@]1(O)C=CCCC1
CC1(C)CCCC1,CC1(C)CCCCC1
CC1(C)CCCC1,CC1(C)CCCCCC1
CC1(C)CCCO1,CC1(C)CCCCO1
CC1(C)CCCO1,CC1(C)CCCCCO1
CC1(C)CCOC1,CC1(C)CCOCOC1
CC1(C)OCCO1,CC1(C)OCCCO1
CC1(C)OCCO1,CC1(C)OCCCCO1
CC1(O)CCCC1,CC1(O)CCCCC1
CC1(O)CCCC1,CC1(O)CCCCCC1
C[C@@]1(O)CCOC1,C[C@@]1(O)CCCOC1
C[C@@]1(O)CCOC1,CC1(O)CCOCC1
C[C@@]1(O)CCOC1,C[C@@]1(O)CCOCOC1
CC1(C)[C@H](O)[C@@H]1O,CC1(C)[C@H](O)[C@H](O)[C@@H]1O
C[C@]1(O)[C@H](O)[C@@H]1O,C[C@]1(O)[C@H](O)[C@H](O)[C@@H]1O
C[C@]1(O)[C@H](O)[C@@H]1O,C[C@H]1[C@@H](O)[C@@](C)(O)[C@H]1O
C[C@@H]1[C@H](C)C1(C)C,C[C@H]1[C@@H](C)C(C)(C)[C@H]1C
C[C@H]1[C@@H](O)C1(C)C,C[C@H]1[C@@H](C)C(C)(C)[C@H]1O
C[C@H]1[C@@H](O)C1(C)C,C[C@H]1[C@@H](O)[C@@H](O)C1(C)C
C[C@H]1[C@@H](O)[C@]1(C)O,C[C@H]1[C@@H](C)[C@@](C)(O)[C@H]1O
C[C@H]1[C@@H](O)[C@]1(C)O,C[C@H]1[C@@H](O)[C@@H](O)[C@]1(C)O
[H]/N=C/NC(=O)C#C,N=N.[H]/N=C/NC(=O)C#C
C#CC(=O)NC=O,C#CC(=O)NC=O.N=N
[H]/N=C/NC(=O)C=O,N=N.[H]/N=C/NC(=O)C=O
O=CNC(=O)C=O,N=N.O=CNC(=O)C=O
CC#C[C@@H](O)C=O,CC#CC#C[C@@H](O)C=O
N#CCC(=O)CO,N#CCC(=O)CC#N
[H]/N=C(/CC)NC=O,[H]/N=C(/C[NH+](C)C)NC=O
[H]/N=C/NC(=O)CC,N=N.[H]/N=C/NC(=O)CC
CCC(=O)NC=O,CCC(=O)NC=O.N=N
[H]/N=C/NC(=O)NC,[H]/N=C/NC(=O)N/C=N/[H]
CNC(=O)NC=O,CNC(=O)NC=O.N=N
COC(=O)NC=O,COC(=O)NC=O.N=N
NCC(=O)NC=O,N=N.NCC(=O)NC=O
[H]/N=C(/CO)NC=O,[H]/N=C(/CCO)NC=O
[H]/N=C/NC(=O)CO,[H]/N=C/NC(=O)CCO
[H]/N=C/NC(=O)CO,N=N.[H]/N=C/NC(=O)CO
O=CNC(=O)CO,N=N.O=CNC(=O)CO
C[C@@H](CO)CC#N,CC(CC#N)CC#N
C#CC[C@H](C)CC,C#CCC(C)CC#C
CC[C@@H](C)CC#N,CC(CC#N)CC#N
CC[N@@H+](C)CC#N,C[NH+](CC#N)CC#N
C#CC[C@H](O)CO,C#CCC(O)CC#C
N#CC[C@H](O)CO,N#CCC(O)CC#N
CC[C@@H](C)CC=O,CC(CC=O)CC=O
O=CC[C@H](O)CO,O=CCC(O)CC=O
C#CC(=O)CCC,C#CC(=O)CCCC
[H]/N=C(\C=O)NCC,[H]/N=C(\C=O)NCCC
CCC(=O)COC,COCC(=O)COC
CCCC(=O)CC,CCCC(=O)CCC
CCCC(=O)CO,CCCCC(=O)CO
CCCC(=O)OC,CCCCC(=O)OC
CCOC([NH-])CO,CCOC([NH-])CCO
CCOC([NH-])OC,CCOC([NH-])OCC
COC(=O)CCO,COC(=O)CCCO
COCC(=O)CO,COCC(=O)COC
O=C(CO)CCO,O=C(CCO)CCO
C#C[C@@H](C)CCO,C#C[C@@H](C)CCCO
CCC[C@@H](N)C#N,CCCC[C@@H](N)C#N
N#C[C@@H](N)CCO,N#C[C@@H](N)CCCO
C#C[C@H](O)CCO,C#C[C@H](O)CCCO
C[C@H](C=O)CCO,C[C@H](C=O)CCCO
CN(C=O)CCO,CN(C=O)CCCO
COC[C@@H](O)C=O,COCC[C@@H](O)C=O
C[C@@H](CO)CCO,CC(CCO)CCO
CC[C@@H](O)COC,COCC(O)COC
CCC[C@@H](C)CC,CCCC(C)CCC
CCC[C@@H](O)CC,CCCC(O)CCC
COC[C@@H](O)CO,COCC(O)COC
[H]/N=C(\N)C(=O)C#C,[H]/N=C(\N)C(=O)C(=O)C#C
[H]/N=C(\N)C(=O)C#N,[H]/N=C(\N)C(=O)C(=O)C#N
[H]/N=C(\N)C(=O)C=O,[H]/N=C(\N)C(=O)C(=O)C=O
C#C[C@H](O)[C@@H](C)O,C#C[C@H](O)[C@H](C)[C@@H](C)O
C#C[C@H](O)[C@@H](C)O,C#C[C@H](O)[C@H](O)[C@@H](C)O
CC(C)[C@@H](O)C=O,CC(C)[C@@H](O)[C@@H](O)C=O
C[C@@H](O)[C@@H](O)C=O,C[C@@H](O)[C@@H](O)[C@@H](O)C=O
[H]/N=C/N(C)C(N)=O,[H]/N=C/N(C)C(=O)C(N)=O
[H]/N=C(\N)C(=O)CC,[H]/N=C(\N)C(=O)CCC
[H]/N=C(\N)C(=O)CC,[H]/N=C(\N)C(=O)C(=O)CC
[H]/N=C(/NC)C(C)=O,[H]/N=C(/NC)C(=O)C(C)=O
[H]/N=C(\N)C(=O)OC,[H]/N=C(\N)C(=O)C(=O)OC
[H]/N=C(\N)C(=O)CO,[H]/N=C(\N)C(=O)C(=O)CO
CC(=O)[C@@H](C)CO,CC(=O)C(C)CO.N=N
C[C@@H](CO)C(N)=O,CC(CO)C(N)=O.N=N
CC(C)[C@@H](C)CO,CC(C)[C@@H](C)[C@@H](C)CO
CC[C@@H](C)C(C)C,CC[C@@H](C)[C@@H](C)CC
CC[C@@H](C)C(C)C,CC[C@@H](C)[C@@H](C)C(C)C
C#CC1(C)CCC1,C#CC1(C)CCCC1
C#CC1(C)CCC1,C#CC1(C)CCCCC1
CC1(C#N)CCC1,CC1(C#N)CCCC1
CC1(C#N)CCC1,CC1(C#N)CCCCC1
C[C@@]1(C#N)CCN1,C[C@@]1(C#N)CCCN1
C[C@@]1(C#N)CCN1,C[C@@]1(C#N)CCCCN1
C#CC1(C)COC1,C#CC1(C)COCOC1
CC1(C#N)COC1,CC1(C#N)COCOC1
N#CC1(N)CCC1,N#CC1(N)CCCC1
N#CC1(N)CCC1,N#CC1(N)CCCCC1
N#CC1(N)COC1,N#CC1(N)COCOC1
C#CC1(O)CCC1,C#CC1(O)CCCC1
C#CC1(O)CCC1,C#CC1(O)CCCCC1
N#CC1(O)CCC1,N#CC1(O)CCCC1
N#CC1(O)CCC1,N#CC1(O)CCCCC1
C#CC1(O)COC1,C#CC1(O)COCOC1
N#CC1(O)COC1,N#CC1(O)COCOC1
CC1(C=O)CCC1,CC1(C=O)CCCC1
